"UniqueID","Probability1"
6803,0.0274005819592628
6804,0.0274005819592628
6805,0.0274005819592628
6806,0.0274005819592628
6807,0.233122362869198
6808,0.833046471600688
6809,0.0274005819592628
6810,0.833046471600688
6811,0.0274005819592628
6812,0.233122362869198
6813,0.0274005819592628
6814,0.0274005819592628
6815,0.0274005819592628
6816,0.233122362869198
6817,0.0274005819592628
6818,0.0274005819592628
6819,0.833046471600688
6820,0.0274005819592628
6821,0.0274005819592628
6822,0.0323624595469256
6823,0.0274005819592628
6824,0.444933920704846
6825,0.833046471600688
6826,0.0274005819592628
6827,0.0274005819592628
6828,0.0274005819592628
6829,0.0274005819592628
6830,0.0274005819592628
6831,0.0323624595469256
6832,0.0274005819592628
6833,0.0274005819592628
6834,0.0274005819592628
6835,0.833046471600688
6836,0.0274005819592628
6837,0.233122362869198
6838,0.0161290322580645
6839,0.0274005819592628
6840,0.0274005819592628
6841,0.0274005819592628
6842,0.0274005819592628
6843,0.0274005819592628
6844,0.833046471600688
6845,0.833046471600688
6846,0.0274005819592628
6847,0.0274005819592628
6848,0.0274005819592628
6849,0.0274005819592628
6850,0.444933920704846
6851,0.0274005819592628
6852,0.717277486910995
6853,0.0274005819592628
6854,0.0274005819592628
6855,0.0274005819592628
6856,0.0274005819592628
6857,0.0274005819592628
6858,0.0274005819592628
6859,0.717277486910995
6860,0.444933920704846
6861,0.0274005819592628
6862,0.0274005819592628
6863,0.0274005819592628
6864,0.0274005819592628
6865,0.0274005819592628
6866,0.717277486910995
6867,0.233122362869198
6868,0.0274005819592628
6869,0.444933920704846
6870,0.0323624595469256
6871,0.0274005819592628
6872,0.233122362869198
6873,0.444933920704846
6874,0.233122362869198
6875,0.0274005819592628
6876,0.0274005819592628
6877,0.0274005819592628
6878,0.288888888888889
6879,0.0274005819592628
6880,0.0274005819592628
6881,0.0274005819592628
6882,0.0274005819592628
6883,0.0274005819592628
6884,0.0274005819592628
6885,0.833046471600688
6886,0.0323624595469256
6887,0.0274005819592628
6888,0.233122362869198
6889,0.233122362869198
6890,0.0274005819592628
6891,0.233122362869198
6892,0.0274005819592628
6893,0.0323624595469256
6894,0.0274005819592628
6895,0.0274005819592628
6896,0.0274005819592628
6897,0.0274005819592628
6898,0.0274005819592628
6899,0.0274005819592628
6900,0.0274005819592628
6901,0.0274005819592628
6902,0.0274005819592628
6903,0.233122362869198
6904,0.833046471600688
6905,0.0274005819592628
6906,0.0274005819592628
6907,0.0274005819592628
6908,0.0274005819592628
6909,0.233122362869198
6910,0.0274005819592628
6911,0.0274005819592628
6912,0.0274005819592628
6913,0.233122362869198
6914,0.0274005819592628
6915,0.0274005819592628
6916,0.0274005819592628
6917,0.0274005819592628
6918,0.233122362869198
6919,0.0274005819592628
6920,0.233122362869198
6921,0.833046471600688
6922,0.0274005819592628
6923,0.0274005819592628
6924,0.233122362869198
6925,0.444933920704846
6926,0.0274005819592628
6927,0.717277486910995
6928,0.0274005819592628
6929,0.0274005819592628
6930,0.0274005819592628
6931,0.0274005819592628
6932,0.0274005819592628
6933,0.0274005819592628
6934,0.833046471600688
6935,0.833046471600688
6936,0.0274005819592628
6937,0.0274005819592628
6938,0.233122362869198
6939,0.0274005819592628
6940,0.717277486910995
6941,0.444933920704846
6942,0.0274005819592628
6943,0.833046471600688
6944,0.0274005819592628
6945,0.0274005819592628
6946,0.233122362869198
6947,0.0274005819592628
6948,0.0274005819592628
6949,0.0274005819592628
6950,0.0274005819592628
6951,0.0274005819592628
6952,0.0274005819592628
6953,0.444933920704846
6954,0.0274005819592628
6955,0.444933920704846
6956,0.833046471600688
6957,0.0274005819592628
6958,0.0274005819592628
6959,0.0274005819592628
6960,0.0274005819592628
6961,0.0274005819592628
6962,0.0274005819592628
6963,0.233122362869198
6964,0.0274005819592628
6965,0.0274005819592628
6966,0.233122362869198
6967,0.717277486910995
6968,0.233122362869198
6969,0.0274005819592628
6970,0.0274005819592628
6971,0.0274005819592628
6972,0.444933920704846
6973,0.0274005819592628
6974,0.0274005819592628
6975,0.233122362869198
6976,0.0323624595469256
6977,0.0274005819592628
6978,0.0274005819592628
6979,0.0274005819592628
6980,0.0274005819592628
6981,0.0274005819592628
6982,0.233122362869198
6983,0.0274005819592628
6984,0.0274005819592628
6985,0.0323624595469256
6986,0.233122362869198
6987,0.0274005819592628
6988,0.0274005819592628
6989,0.0323624595469256
6990,0.833046471600688
6991,0.0323624595469256
6992,0.0274005819592628
6993,0.0274005819592628
6994,0.0323624595469256
6995,0.0274005819592628
6996,0.0323624595469256
6997,0.0274005819592628
6998,0.0274005819592628
6999,0.0274005819592628
7000,0.0274005819592628
7001,0.0274005819592628
7002,0.833046471600688
7003,0.833046471600688
7004,0.288888888888889
7005,0.833046471600688
7006,0.0274005819592628
7007,0.0274005819592628
7008,0.0274005819592628
7009,0.717277486910995
7010,0.0274005819592628
7011,0.0274005819592628
7012,0.717277486910995
7013,0.0274005819592628
7014,0.0274005819592628
7015,0.0274005819592628
7016,0.444933920704846
7017,0.0274005819592628
7018,0.233122362869198
7019,0.233122362869198
7020,0.0161290322580645
7021,0.717277486910995
7022,0.833046471600688
7023,0.833046471600688
7024,0.833046471600688
7025,0.0274005819592628
7026,0.833046471600688
7027,0.0274005819592628
7028,0.0274005819592628
7029,0.0274005819592628
7030,0.444933920704846
7031,0.0274005819592628
7032,0.233122362869198
7033,0.0274005819592628
7034,0.233122362869198
7035,0.233122362869198
7036,0.0274005819592628
7037,0.833046471600688
7038,0.0323624595469256
7039,0.0274005819592628
7040,0.0274005819592628
7041,0.0274005819592628
7042,0.0274005819592628
7043,0.233122362869198
7044,0.233122362869198
7045,0.0274005819592628
7046,0.0274005819592628
7047,0.833046471600688
7048,0.717277486910995
7049,0.0274005819592628
7050,0.0274005819592628
7051,0.0274005819592628
7052,0.444933920704846
7053,0.0274005819592628
7054,0.0274005819592628
7055,0.0274005819592628
7056,0.233122362869198
7057,0.233122362869198
7058,0.233122362869198
7059,0.0274005819592628
7060,0.0274005819592628
7061,0.833046471600688
7062,0.0274005819592628
7063,0.0274005819592628
7064,0.233122362869198
7065,0.0274005819592628
7066,0.233122362869198
7067,0.0274005819592628
7068,0.0274005819592628
7069,0.0274005819592628
7070,0.444933920704846
7071,0.233122362869198
7072,0.833046471600688
7073,0.0274005819592628
7074,0.0274005819592628
7075,0.0274005819592628
7076,0.0274005819592628
7077,0.0274005819592628
7078,0.233122362869198
7079,0.233122362869198
7080,0.0274005819592628
7081,0.288888888888889
7082,0.833046471600688
7083,0.0274005819592628
7084,0.833046471600688
7085,0.0274005819592628
7086,0.0274005819592628
7087,0.833046471600688
7088,0.0274005819592628
7089,0.0274005819592628
7090,0.0274005819592628
7091,0.0274005819592628
7092,0.0274005819592628
7093,0.0274005819592628
7094,0.0274005819592628
7095,0.444933920704846
7096,0.0274005819592628
7097,0.833046471600688
7098,0.0274005819592628
7099,0.0274005819592628
7100,0.0274005819592628
7101,0.0274005819592628
7102,0.0274005819592628
7103,0.233122362869198
7104,0.233122362869198
7105,0.0274005819592628
7106,0.233122362869198
7107,0.0274005819592628
7108,0.0323624595469256
7109,0.0274005819592628
7110,0.0274005819592628
7111,0.0323624595469256
7112,0.0323624595469256
7113,0.0274005819592628
7114,0.0274005819592628
7115,0.0274005819592628
7116,0.444933920704846
7117,0.0274005819592628
7118,0.233122362869198
7119,0.0274005819592628
7120,0.833046471600688
7121,0.233122362869198
7122,0.0274005819592628
7123,0.233122362869198
7124,0.233122362869198
7125,0.0274005819592628
7126,0.0274005819592628
7127,0.0274005819592628
7128,0.0274005819592628
7129,0.0274005819592628
7130,0.0274005819592628
7131,0.833046471600688
7132,0.233122362869198
7133,0.0274005819592628
7134,0.0161290322580645
7135,0.0274005819592628
7136,0.233122362869198
7137,0.0274005819592628
7138,0.233122362869198
7139,0.0274005819592628
7140,0.233122362869198
7141,0.833046471600688
7142,0.0274005819592628
7143,0.0274005819592628
7144,0.0274005819592628
7145,0.717277486910995
7146,0.0274005819592628
7147,0.0274005819592628
7148,0.833046471600688
7149,0.0274005819592628
7150,0.833046471600688
7151,0.444933920704846
7152,0.233122362869198
7153,0.233122362869198
7154,0.0274005819592628
7155,0.444933920704846
7156,0.0274005819592628
7157,0.0274005819592628
7158,0.233122362869198
7159,0.0274005819592628
7160,0.0274005819592628
7161,0.0274005819592628
7162,0.444933920704846
7163,0.0274005819592628
7164,0.0274005819592628
7165,0.0274005819592628
7166,0.0274005819592628
7167,0.0274005819592628
7168,0.0274005819592628
7169,0.0274005819592628
7170,0.0274005819592628
7171,0.0274005819592628
7172,0.0274005819592628
7173,0.0274005819592628
7174,0.0274005819592628
7175,0.233122362869198
7176,0.233122362869198
7177,0.233122362869198
7178,0.717277486910995
7179,0.0274005819592628
7180,0.717277486910995
7181,0.444933920704846
7182,0.0274005819592628
7183,0.0274005819592628
7184,0.0274005819592628
7185,0.717277486910995
7186,0.233122362869198
7187,0.0274005819592628
7188,0.233122362869198
7189,0.0274005819592628
7190,0.0274005819592628
7191,0.233122362869198
7192,0.0274005819592628
7193,0.0274005819592628
7194,0.233122362869198
7195,0.0274005819592628
7196,0.0323624595469256
7197,0.0274005819592628
7198,0.0323624595469256
7199,0.0274005819592628
7200,0.0274005819592628
7201,0.0274005819592628
7202,0.233122362869198
7203,0.0323624595469256
7204,0.0274005819592628
7205,0.0274005819592628
7206,0.0274005819592628
7207,0.0274005819592628
7208,0.288888888888889
7209,0.0274005819592628
7210,0.233122362869198
7211,0.0274005819592628
7212,0.0161290322580645
7213,0.0323624595469256
7214,0.233122362869198
7215,0.0274005819592628
7216,0.0274005819592628
7217,0.233122362869198
7218,0.833046471600688
7219,0.0274005819592628
7220,0.233122362869198
7221,0.0274005819592628
7222,0.0274005819592628
7223,0.0274005819592628
7224,0.0274005819592628
7225,0.0274005819592628
7226,0.0274005819592628
7227,0.0274005819592628
7228,0.0274005819592628
7229,0.833046471600688
7230,0.233122362869198
7231,0.0274005819592628
7232,0.233122362869198
7233,0.444933920704846
7234,0.0274005819592628
7235,0.0274005819592628
7236,0.0274005819592628
7237,0.0274005819592628
7238,0.833046471600688
7239,0.0274005819592628
7240,0.0274005819592628
7241,0.0274005819592628
7242,0.717277486910995
7243,0.0323624595469256
7244,0.0274005819592628
7245,0.233122362869198
7246,0.0274005819592628
7247,0.0274005819592628
7248,0.444933920704846
7249,0.0274005819592628
7250,0.233122362869198
7251,0.0274005819592628
7252,0.0274005819592628
7253,0.0274005819592628
7254,0.233122362869198
7255,0.233122362869198
7256,0.233122362869198
7257,0.0274005819592628
7258,0.833046471600688
7259,0.0274005819592628
7260,0.0274005819592628
7261,0.0274005819592628
7262,0.233122362869198
7263,0.233122362869198
7264,0.233122362869198
7265,0.233122362869198
7266,0.233122362869198
7267,0.0274005819592628
7268,0.233122362869198
7269,0.0274005819592628
7270,0.0274005819592628
7271,0.0274005819592628
7272,0.0274005819592628
7273,0.444933920704846
7274,0.233122362869198
7275,0.0274005819592628
7276,0.0274005819592628
7277,0.233122362869198
7278,0.0274005819592628
7279,0.444933920704846
7280,0.0274005819592628
7281,0.0274005819592628
7282,0.233122362869198
7283,0.0274005819592628
7284,0.0274005819592628
7285,0.0274005819592628
7286,0.0274005819592628
7287,0.0274005819592628
7288,0.833046471600688
7289,0.0274005819592628
7290,0.233122362869198
7291,0.233122362869198
7292,0.0274005819592628
7293,0.0274005819592628
7294,0.233122362869198
7295,0.0323624595469256
7296,0.0274005819592628
7297,0.0274005819592628
7298,0.233122362869198
7299,0.0323624595469256
7300,0.0274005819592628
7301,0.0274005819592628
7302,0.0323624595469256
7303,0.0274005819592628
7304,0.0274005819592628
7305,0.0274005819592628
7306,0.0274005819592628
7307,0.444933920704846
7308,0.833046471600688
7309,0.0274005819592628
7310,0.0274005819592628
7311,0.233122362869198
7312,0.233122362869198
7313,0.0274005819592628
7314,0.833046471600688
7315,0.0274005819592628
7316,0.0323624595469256
7317,0.0274005819592628
7318,0.0274005819592628
7319,0.0161290322580645
7320,0.0274005819592628
7321,0.0274005819592628
7322,0.0274005819592628
7323,0.0274005819592628
7324,0.0274005819592628
7325,0.0274005819592628
7326,0.0274005819592628
7327,0.0274005819592628
7328,0.0274005819592628
7329,0.0274005819592628
7330,0.233122362869198
7331,0.0274005819592628
7332,0.0274005819592628
7333,0.0274005819592628
7334,0.0274005819592628
7335,0.0274005819592628
7336,0.0274005819592628
7337,0.233122362869198
7338,0.0274005819592628
7339,0.0274005819592628
7340,0.0274005819592628
7341,0.0274005819592628
7342,0.233122362869198
7343,0.0274005819592628
7344,0.717277486910995
7345,0.0274005819592628
7346,0.0274005819592628
7347,0.0274005819592628
7348,0.0274005819592628
7349,0.833046471600688
7350,0.0323624595469256
7351,0.0274005819592628
7352,0.0274005819592628
7353,0.0274005819592628
7354,0.233122362869198
7355,0.717277486910995
7356,0.0274005819592628
7357,0.444933920704846
7358,0.0274005819592628
7359,0.0274005819592628
7360,0.0274005819592628
7361,0.0274005819592628
7362,0.0274005819592628
7363,0.0274005819592628
7364,0.0274005819592628
7365,0.0274005819592628
7366,0.0274005819592628
7367,0.0274005819592628
7368,0.0274005819592628
7369,0.0274005819592628
7370,0.0274005819592628
7371,0.0274005819592628
7372,0.0274005819592628
7373,0.0274005819592628
7374,0.0274005819592628
7375,0.833046471600688
7376,0.233122362869198
7377,0.233122362869198
7378,0.0274005819592628
7379,0.233122362869198
7380,0.0323624595469256
7381,0.0274005819592628
7382,0.444933920704846
7383,0.0274005819592628
7384,0.0274005819592628
7385,0.0274005819592628
7386,0.444933920704846
7387,0.233122362869198
7388,0.0274005819592628
7389,0.0274005819592628
7390,0.444933920704846
7391,0.0274005819592628
7392,0.0274005819592628
7393,0.833046471600688
7394,0.0323624595469256
7395,0.0274005819592628
7396,0.233122362869198
7397,0.233122362869198
7398,0.0274005819592628
7399,0.0274005819592628
7400,0.0274005819592628
7401,0.0323624595469256
7402,0.0274005819592628
7403,0.0323624595469256
7404,0.0323624595469256
7405,0.233122362869198
7406,0.0274005819592628
7407,0.0274005819592628
7408,0.0274005819592628
7409,0.0274005819592628
7410,0.0274005819592628
7411,0.833046471600688
7412,0.233122362869198
7413,0.0274005819592628
7414,0.0274005819592628
7415,0.833046471600688
7416,0.233122362869198
7417,0.0274005819592628
7418,0.0274005819592628
7419,0.288888888888889
7420,0.0274005819592628
7421,0.0274005819592628
7422,0.0274005819592628
7423,0.0274005819592628
7424,0.0274005819592628
7425,0.0274005819592628
7426,0.0274005819592628
7427,0.0161290322580645
7428,0.0274005819592628
7429,0.233122362869198
7430,0.833046471600688
7431,0.0274005819592628
7432,0.0274005819592628
7433,0.233122362869198
7434,0.0274005819592628
7435,0.0274005819592628
7436,0.233122362869198
7437,0.717277486910995
7438,0.233122362869198
7439,0.233122362869198
7440,0.0274005819592628
7441,0.0274005819592628
7442,0.0274005819592628
7443,0.233122362869198
7444,0.0274005819592628
7445,0.833046471600688
7446,0.0274005819592628
7447,0.233122362869198
7448,0.0274005819592628
7449,0.0274005819592628
7450,0.0274005819592628
7451,0.0274005819592628
7452,0.0274005819592628
7453,0.0274005819592628
7454,0.233122362869198
7455,0.0323624595469256
7456,0.0274005819592628
7457,0.0274005819592628
7458,0.0274005819592628
7459,0.233122362869198
7460,0.0274005819592628
7461,0.0274005819592628
7462,0.0274005819592628
7463,0.233122362869198
7464,0.0274005819592628
7465,0.0274005819592628
7466,0.0274005819592628
7467,0.0274005819592628
7468,0.288888888888889
7469,0.0274005819592628
7470,0.833046471600688
7471,0.0274005819592628
7472,0.0274005819592628
7473,0.288888888888889
7474,0.833046471600688
7475,0.833046471600688
7476,0.0274005819592628
7477,0.0274005819592628
7478,0.0274005819592628
7479,0.0274005819592628
7480,0.233122362869198
7481,0.0274005819592628
7482,0.0274005819592628
7483,0.233122362869198
7484,0.0274005819592628
7485,0.233122362869198
7486,0.0274005819592628
7487,0.0323624595469256
7488,0.0274005819592628
7489,0.0274005819592628
7490,0.0323624595469256
7491,0.0274005819592628
7492,0.0274005819592628
7493,0.0274005819592628
7494,0.0274005819592628
7495,0.833046471600688
7496,0.833046471600688
7497,0.0274005819592628
7498,0.233122362869198
7499,0.288888888888889
7500,0.233122362869198
7501,0.0274005819592628
7502,0.833046471600688
7503,0.833046471600688
7504,0.0274005819592628
7505,0.288888888888889
7506,0.0274005819592628
7507,0.444933920704846
7508,0.0274005819592628
7509,0.833046471600688
7510,0.0274005819592628
7511,0.288888888888889
7512,0.0274005819592628
7513,0.444933920704846
7514,0.233122362869198
7515,0.0274005819592628
7516,0.0274005819592628
7517,0.0274005819592628
7518,0.0274005819592628
7519,0.717277486910995
7520,0.444933920704846
7521,0.233122362869198
7522,0.0274005819592628
7523,0.0274005819592628
7524,0.233122362869198
7525,0.0274005819592628
7526,0.0323624595469256
7527,0.833046471600688
7528,0.0274005819592628
7529,0.233122362869198
7530,0.0274005819592628
7531,0.288888888888889
7532,0.288888888888889
7533,0.833046471600688
7534,0.833046471600688
7535,0.288888888888889
7536,0.444933920704846
7537,0.0161290322580645
7538,0.833046471600688
7539,0.233122362869198
7540,0.0274005819592628
7541,0.833046471600688
7542,0.833046471600688
7543,0.0274005819592628
7544,0.833046471600688
7545,0.0274005819592628
7546,0.0274005819592628
7547,0.0274005819592628
7548,0.0274005819592628
7549,0.233122362869198
7550,0.0274005819592628
7551,0.0274005819592628
7552,0.0274005819592628
7553,0.0274005819592628
7554,0.0274005819592628
7555,0.717277486910995
7556,0.0274005819592628
7557,0.233122362869198
7558,0.833046471600688
7559,0.233122362869198
7560,0.0274005819592628
7561,0.0274005819592628
7562,0.233122362869198
7563,0.0274005819592628
7564,0.0274005819592628
7565,0.0274005819592628
7566,0.0274005819592628
7567,0.0274005819592628
7568,0.233122362869198
7569,0.444933920704846
7570,0.0274005819592628
7571,0.0274005819592628
7572,0.233122362869198
7573,0.833046471600688
7574,0.0274005819592628
7575,0.0274005819592628
7576,0.0274005819592628
7577,0.0274005819592628
7578,0.444933920704846
7579,0.0274005819592628
7580,0.0274005819592628
7581,0.444933920704846
7582,0.0274005819592628
7583,0.0274005819592628
7584,0.833046471600688
7585,0.833046471600688
7586,0.233122362869198
7587,0.0274005819592628
7588,0.0274005819592628
7589,0.0274005819592628
7590,0.0274005819592628
7591,0.0274005819592628
7592,0.0274005819592628
7593,0.0274005819592628
7594,0.0323624595469256
7595,0.0274005819592628
7596,0.233122362869198
7597,0.233122362869198
7598,0.0274005819592628
7599,0.0274005819592628
7600,0.233122362869198
7601,0.0274005819592628
7602,0.0323624595469256
7603,0.0274005819592628
7604,0.0274005819592628
7605,0.0323624595469256
7606,0.0323624595469256
7607,0.0274005819592628
7608,0.0274005819592628
7609,0.0274005819592628
7610,0.0274005819592628
7611,0.444933920704846
7612,0.0274005819592628
7613,0.0274005819592628
7614,0.833046471600688
7615,0.233122362869198
7616,0.233122362869198
7617,0.233122362869198
7618,0.0274005819592628
7619,0.833046471600688
7620,0.0274005819592628
7621,0.0274005819592628
7622,0.0161290322580645
7623,0.0274005819592628
7624,0.0274005819592628
7625,0.233122362869198
7626,0.0274005819592628
7627,0.0274005819592628
7628,0.233122362869198
7629,0.0274005819592628
7630,0.0274005819592628
7631,0.0323624595469256
7632,0.0274005819592628
7633,0.0274005819592628
7634,0.233122362869198
7635,0.833046471600688
7636,0.833046471600688
7637,0.233122362869198
7638,0.0274005819592628
7639,0.444933920704846
7640,0.0274005819592628
7641,0.0274005819592628
7642,0.0274005819592628
7643,0.0274005819592628
7644,0.0274005819592628
7645,0.0274005819592628
7646,0.833046471600688
7647,0.0274005819592628
7648,0.0274005819592628
7649,0.833046471600688
7650,0.0274005819592628
7651,0.0274005819592628
7652,0.0274005819592628
7653,0.0274005819592628
7654,0.0274005819592628
7655,0.0274005819592628
7656,0.0274005819592628
7657,0.0274005819592628
7658,0.0274005819592628
7659,0.0274005819592628
7660,0.0274005819592628
7661,0.0274005819592628
7662,0.0274005819592628
7663,0.0274005819592628
7664,0.0274005819592628
7665,0.0274005819592628
7666,0.0274005819592628
7667,0.0274005819592628
7668,0.0274005819592628
7669,0.0274005819592628
7670,0.444933920704846
7671,0.233122362869198
7672,0.233122362869198
7673,0.717277486910995
7674,0.0274005819592628
7675,0.0274005819592628
7676,0.444933920704846
7677,0.0274005819592628
7678,0.0274005819592628
7679,0.0274005819592628
7680,0.233122362869198
7681,0.0274005819592628
7682,0.0323624595469256
7683,0.0274005819592628
7684,0.233122362869198
7685,0.0274005819592628
7686,0.0274005819592628
7687,0.0274005819592628
7688,0.233122362869198
7689,0.233122362869198
7690,0.0274005819592628
7691,0.0323624595469256
7692,0.0323624595469256
7693,0.0274005819592628
7694,0.233122362869198
7695,0.0274005819592628
7696,0.0274005819592628
7697,0.0274005819592628
7698,0.233122362869198
7699,0.233122362869198
7700,0.0274005819592628
7701,0.0274005819592628
7702,0.0274005819592628
7703,0.0274005819592628
7704,0.0274005819592628
7705,0.833046471600688
7706,0.0274005819592628
7707,0.833046471600688
7708,0.233122362869198
7709,0.0274005819592628
7710,0.0274005819592628
7711,0.233122362869198
7712,0.0161290322580645
7713,0.0274005819592628
7714,0.233122362869198
7715,0.0274005819592628
7716,0.0274005819592628
7717,0.444933920704846
7718,0.0274005819592628
7719,0.0274005819592628
7720,0.0274005819592628
7721,0.0274005819592628
7722,0.0274005819592628
7723,0.0274005819592628
7724,0.0323624595469256
7725,0.833046471600688
7726,0.0274005819592628
7727,0.444933920704846
7728,0.0274005819592628
7729,0.0274005819592628
